,Target,OBC,Local Var,,,,,,,,,,,,,,
,PacketID,0xc0,,,,,,,,,,,,,,,
,Enable/Disable,ENABLE,,,,,,,,,,,,,,,
,IsRestricted,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Comment,TLM Entry,Onboard Software Info.,,Extraction Info.,,,,Conversion Info.,,,,,,,,Description,Note
,Name,Var.%%##Type,Variable or Function Name,Ext.%%##Type,Pos. Desiginator,,,Conv.%%##Type,Poly (Σa_i * x^i),,,,,,Status,,
,,,,,Octet%%##Pos.,bit%%##Pos.,bit%%##Len.,,a0,a1,a2,a3,a4,a5,,,
,PH.VER,uint16_t,,PACKET,0,0,3,NONE,,,,,,,,,
,PH.TYPE,,,PACKET,0,3,1,NONE,,,,,,,,,
,PH.SH_FLAG,,,PACKET,0,4,1,NONE,,,,,,,,,
,PH.APID,,,PACKET,0,5,11,NONE,,,,,,,,,
,PH.SEQ_FLAG,uint16_t,,PACKET,2,0,2,NONE,,,,,,,,,
,PH.SEQ_COUNT,,,PACKET,2,2,14,NONE,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,PACKET,4,0,16,NONE,,,,,,,,,
,SH.VER,uint8_t,,PACKET,6,0,8,NONE,,,,,,,,,
,SH.TI,uint32_t,,PACKET,7,0,32,NONE,,,,,,,,,
,SH.TLM_ID,uint8_t,,PACKET,11,0,8,HEX,,,,,,,,,
,SH.GLOBAL_TIME,double,,PACKET,12,0,64,NONE,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,PACKET,20,0,32,NONE,,,,,,,,,
,SH.DEST_FLAGS,uint8_t,,PACKET,24,0,8,HEX,,,,,,,,,
,SH.DR_PARTITION,uint8_t,,PACKET,25,0,8,NONE,,,,,,,,,
,PID_OMEGA.BODY_X_P_GAIN,float,(float)(three_axis_control_rw->pid_omega[0].gains.p_gain),PACKET,26,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Pゲイン,
,PID_OMEGA.BODY_Y_P_GAIN,float,(float)(three_axis_control_rw->pid_omega[1].gains.p_gain),PACKET,30,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Pゲイン,
,PID_OMEGA.BODY_Z_P_GAIN,float,(float)(three_axis_control_rw->pid_omega[2].gains.p_gain),PACKET,34,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Pゲイン,
,PID_OMEGA.BODY_X_I_GAIN,float,(float)(three_axis_control_rw->pid_omega[0].gains.i_gain),PACKET,38,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Iゲイン,
,PID_OMEGA.BODY_Y_I_GAIN,float,(float)(three_axis_control_rw->pid_omega[1].gains.i_gain),PACKET,42,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Iゲイン,
,PID_OMEGA.BODY_Z_I_GAIN,float,(float)(three_axis_control_rw->pid_omega[2].gains.i_gain),PACKET,46,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Iゲイン,
,PID_OMEGA.BODY_X_D_GAIN,float,(float)(three_axis_control_rw->pid_omega[0].gains.d_gain),PACKET,50,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Dゲイン,
,PID_OMEGA.BODY_Y_D_GAIN,float,(float)(three_axis_control_rw->pid_omega[1].gains.d_gain),PACKET,54,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Dゲイン,
,PID_OMEGA.BODY_Z_D_GAIN,float,(float)(three_axis_control_rw->pid_omega[2].gains.d_gain),PACKET,58,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Dゲイン,
,PID_ATT.BODY_X_P_GAIN,float,(float)(three_axis_control_rw->pid_att[0].gains.p_gain),PACKET,62,0,32,NONE,,,,,,,,姿勢制御_機体固定X軸_Pゲイン,
,PID_ATT.BODY_Y_P_GAIN,float,(float)(three_axis_control_rw->pid_att[1].gains.p_gain),PACKET,66,0,32,NONE,,,,,,,,姿勢制御_機体固定Y軸_Pゲイン,
,PID_ATT.BODY_Z_P_GAIN,float,(float)(three_axis_control_rw->pid_att[2].gains.p_gain),PACKET,70,0,32,NONE,,,,,,,,姿勢制御_機体固定Z軸_Pゲイン,
,PID_ATT.BODY_X_I_GAIN,float,(float)(three_axis_control_rw->pid_att[0].gains.i_gain),PACKET,74,0,32,NONE,,,,,,,,姿勢制御_機体固定X軸_Iゲイン,
,PID_ATT.BODY_Y_I_GAIN,float,(float)(three_axis_control_rw->pid_att[1].gains.i_gain),PACKET,78,0,32,NONE,,,,,,,,姿勢制御_機体固定Y軸_Iゲイン,
,PID_ATT.BODY_Z_I_GAIN,float,(float)(three_axis_control_rw->pid_att[2].gains.i_gain),PACKET,82,0,32,NONE,,,,,,,,姿勢制御_機体固定Z軸_Iゲイン,
,PID_ATT.BODY_X_D_GAIN,float,(float)(three_axis_control_rw->pid_att[0].gains.d_gain),PACKET,86,0,32,NONE,,,,,,,,姿勢制御_機体固定X軸_Dゲイン,
,PID_ATT.BODY_Y_D_GAIN,float,(float)(three_axis_control_rw->pid_att[1].gains.d_gain),PACKET,90,0,32,NONE,,,,,,,,姿勢制御_機体固定Y軸_Dゲイン,
,PID_ATT.BODY_Z_D_GAIN,float,(float)(three_axis_control_rw->pid_att[2].gains.d_gain),PACKET,94,0,32,NONE,,,,,,,,姿勢制御_機体固定Z軸_Dゲイン,
,PID_OMEGA_CMD_TMP.BODY_X_P_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[0].p_gain),PACKET,98,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Pゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Y_P_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[1].p_gain),PACKET,102,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Pゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Z_P_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[2].p_gain),PACKET,106,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Pゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_X_I_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[0].i_gain),PACKET,110,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Iゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Y_I_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[1].i_gain),PACKET,114,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Iゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Z_I_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[2].i_gain),PACKET,118,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Iゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_X_D_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[0].d_gain),PACKET,122,0,32,NONE,,,,,,,,角速度制御_機体固定X軸_Dゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Y_D_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[1].d_gain),PACKET,126,0,32,NONE,,,,,,,,角速度制御_機体固定Y軸_Dゲイン_コマンド保存,
,PID_OMEGA_CMD_TMP.BODY_Z_D_GAIN,float,(float)(three_axis_control_rw->gains_omega_cmd_tmp[2].d_gain),PACKET,130,0,32,NONE,,,,,,,,角速度制御_機体固定Z軸_Dゲイン_コマンド保存,
